0.017206842630823144,99.66436586321119,90.95245707917984,90.47627170207366,99.18,99.74,True,8192,kpconv
0.017206842630823144,99.66436586321119,90.95245707917984,90.47627170207366,55.62,56.64,True,8192,kpconv
0.017206842630823144,99.66436586321119,90.95245707917984,90.47627170207366,98.36,98.78,True,8192,kpconv
0.017206842630823144,99.66436586321119,90.95245707917984,90.47627170207366,99.37,99.66,True,8192,kpconv
0.017206842630823144,99.66436586321119,90.95245707917984,90.47627170207366,99.85,99.93,True,8192,kpconv
0.01720685566328049,99.66436586321119,90.95245707917984,90.47627170207366,99.18,99.74,True,8192,kpconv
0.01720685566328049,99.66436586321119,90.95245707917984,90.47627170207366,55.62,56.64,True,8192,kpconv
0.01720685566328049,99.66436586321119,90.95245707917984,90.47627170207366,98.36,98.78,True,8192,kpconv
0.01720685566328049,99.66436586321119,90.95245707917984,90.47627170207366,99.37,99.66,True,8192,kpconv
0.01720685566328049,99.66436586321119,90.95245707917984,90.47627170207366,99.85,99.93,True,8192,kpconv
0.017206880590809628,99.66436227396353,90.95245367827506,90.47626632793403,99.18,99.74,True,8192,kpconv
0.017206880590809628,99.66436227396353,90.95245367827506,90.47626632793403,55.62,56.64,True,8192,kpconv
0.017206880590809628,99.66436227396353,90.95245367827506,90.47626632793403,98.36,98.78,True,8192,kpconv
0.017206880590809628,99.66436227396353,90.95245367827506,90.47626632793403,99.37,99.66,True,8192,kpconv
0.017206880590809628,99.66436227396353,90.95245367827506,90.47626632793403,99.85,99.93,True,8192,kpconv
0.2781751819759468,93.97377164459901,76.3410090724759,71.20320221283826,85.47,95.11,True,8192,kpconv
0.2781751819759468,93.97377164459901,76.3410090724759,71.20320221283826,0.00,0.00,True,8192,kpconv
0.2781751819759468,93.97377164459901,76.3410090724759,71.20320221283826,85.06,99.61,True,8192,kpconv
0.2781751819759468,93.97377164459901,76.3410090724759,71.20320221283826,97.12,98.55,True,8192,kpconv
0.2781751819759468,93.97377164459901,76.3410090724759,71.20320221283826,88.36,88.43,True,8192,kpconv
0.1665724592519479,95.79254751589606,73.08420026048591,70.542727810239,90.12,97.38,True,8192,kpconv
0.1665724592519479,95.79254751589606,73.08420026048591,70.542727810239,0.00,0.00,True,8192,kpconv
0.1665724592519479,95.79254751589606,73.08420026048591,70.542727810239,68.29,68.63,True,8192,kpconv
0.1665724592519479,95.79254751589606,73.08420026048591,70.542727810239,95.81,99.58,True,8192,kpconv
0.1665724592519479,95.79254751589606,73.08420026048591,70.542727810239,98.50,99.83,True,8192,kpconv
2.6439735135981737,53.64213521184027,51.8268938151043,28.78177404996728,44.53,47.55,True,8192,kpconv
2.6439735135981737,53.64213521184027,51.8268938151043,28.78177404996728,0.00,0.00,True,8192,kpconv
2.6439735135981737,53.64213521184027,51.8268938151043,28.78177404996728,30.93,99.81,True,8192,kpconv
2.6439735135981737,53.64213521184027,51.8268938151043,28.78177404996728,41.09,84.42,True,8192,kpconv
2.6439735135981737,53.64213521184027,51.8268938151043,28.78177404996728,27.36,27.36,True,8192,kpconv
0.6058348178373814,82.6787574541495,69.39891198429764,58.939470043310195,94.17,96.60,True,8192,kpconv
0.6058348178373814,82.6787574541495,69.39891198429764,58.939470043310195,0.00,0.00,True,8192,kpconv
0.6058348178373814,82.6787574541495,69.39891198429764,58.939470043310195,90.41,98.02,True,8192,kpconv
0.6058348178373814,82.6787574541495,69.39891198429764,58.939470043310195,57.25,99.51,True,8192,kpconv
0.6058348178373814,82.6787574541495,69.39891198429764,58.939470043310195,52.86,52.86,True,8192,kpconv
0.09274463059092072,97.62930551790834,77.96624011552743,76.40634416281259,94.02,99.59,True,8192,kpconv
0.09274463059092072,97.62930551790834,77.96624011552743,76.40634416281259,0.16,0.16,True,8192,kpconv
0.09274463059092072,97.62930551790834,77.96624011552743,76.40634416281259,95.95,97.95,True,8192,kpconv
0.09274463059092072,97.62930551790834,77.96624011552743,76.40634416281259,94.28,94.51,True,8192,kpconv
0.09274463059092072,97.62930551790834,77.96624011552743,76.40634416281259,97.61,97.62,True,8192,kpconv
0.026834415287181657,99.42373552241068,85.82018213079682,85.27725472766662,98.58,98.79,True,8192,kpconv
0.026834415287181657,99.42373552241068,85.82018213079682,85.27725472766662,31.04,31.04,True,8192,kpconv
